Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,771367.74,733747.2856237353,37620.45437626471,0.04877110154524314
IME,2.192016806e6,1.928640325293499e6,263376.4807065008,0.12015258276559986
JL,1.22796e6,1.0671747784973532e6,160785.2215026468,0.1309368558443653
LN,1.7899671050000002e6,1.7840995728662612e6,5867.532133738976,0.0032780111530256164
SD,0,0,,
JB,0,0,,
