Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,0.0,110112.1521202363,1.2202792082951386e6,178181.25205863742,7785.13312874238,49899.936505908096,
IME,17332.984086331806,103289.38600481905,2.7835128573629144e6,571380.1064157325,,11131.038072,
JL,0.0,98481.98,518018.89459061733,573103.65,,160630.32360648003,
LN,1439.3036303621425,151540.33999999994,2.511960838642797e6,359992.66000000003,1453.3658312850093,42064.29359999999,891095.633527412
SD,,,0.0,,,,
JB,,,0.0,,,,
