STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
0.0,0.0,15950.803090248024,554.37,0.0,0.0,5305.0
0.0,0.0,15420.675129371008,565.24,0.0,0.0,5305.0
0.0,0.0,15220.225,260.88,0.0,29.529829371008645,5305.0
0.0,0.0,15467.47534840221,43.480000000000004,0.0,0.0,5305.0
0.0,0.0,15505.736934634167,21.740000000000002,0.0,0.0,5305.0
0.0,38.239999999999995,16135.6,32.61,0.0,0.0,5305.0
0.0,215.1,16968.310602226724,21.740000000000002,0.0,369.3985861309127,5305.0
0.0,382.40000000000003,16135.6,0.0,0.0,64.58724079023409,5305.0
0.0,650.08,17126.35,0.0,0.0,124.97864370784373,5305.0
0.0,1185.44,17815.360506142188,0.0,0.0,250.3826999999999,5305.0
0.0,1682.56,17937.071341931074,0.0,0.0,751.1480999999997,5305.0
0.0,1711.24,17659.35,0.0,0.0,0.0,5305.0
0.0,1582.18,17678.711564074187,0.0,0.0,0.0,5305.0
0.0,1357.52,18103.623512633007,0.0,0.0,250.3826999999999,5305.0
0.0,1075.5,18335.379012765803,0.0,0.0,250.3826999999999,5305.0
0.0,717.0,19079.407741931074,0.0,0.0,250.3826999999999,5305.0
15.200000000000001,339.38,19066.8,0.0,0.0,616.0481501046212,5305.0
0.0,95.60000000000001,19213.435550313872,0.0,0.0,7.406299790755156,5305.0
0.0,0.0,18841.925,10.870000000000001,0.0,127.69365010462354,5305.0
0.0,0.0,18986.061900209246,97.83,0.0,331.67684989537656,5305.0
15.200000000000001,0.0,19233.25,184.79000000000002,0.0,169.0885501046232,5305.0
15.200000000000001,0.0,19272.22148834562,0.0,0.0,1475.9756966543773,5305.0
0.0,0.0,18853.175,315.23,0.0,758.1371533456231,5305.0
0.0,0.0,17655.908132215598,445.67,0.0,274.48524999999995,5305.0
0.0,0.0,16556.740148921763,717.4200000000001,0.0,0.0,5305.0
0.0,0.0,14912.980325,1293.53,0.0,177.41512685494217,5305.0
0.0,0.0,13565.881014664696,1934.86,0.0,0.0,5305.0
0.0,0.0,12793.651281671482,2380.53,0.0,0.0,5305.0
0.0,0.0,12532.771281671483,2641.41,0.0,0.0,5305.0
0.0,71.7,12955.875227331484,2456.62,0.0,0.0,5305.0
0.0,568.8199999999999,15412.156954664704,1173.96,0.0,568.9118731450573,5305.0
0.0,1343.18,14906.558427809763,1163.09,0.0,0.0,5305.0
0.0,2136.66,14802.866076517763,1673.98,0.0,0.0,5305.0
0.0,2762.8399999999997,15079.537476517764,1837.0300000000002,0.0,250.3826999999999,5305.0
0.0,3135.6800000000003,15384.391227809761,1717.46,0.0,250.3826999999999,5305.0
0.0,3226.4999999999995,15018.322948921761,1597.8899999999999,0.0,250.3826999999999,5305.0
0.0,3178.7,14527.387158484324,1521.8000000000002,0.0,250.3826999999999,5305.0
0.0,2777.18,15207.102537372326,1521.7999999999997,0.0,250.3826999999999,5305.0
0.0,2447.36,15745.313837372327,1641.37,0.0,0.04999999999949978,5305.0
0.0,1682.56,16495.837027809765,1695.7199999999998,0.0,250.3826999999999,5305.0
0.0,1008.5799999999997,17119.975,1576.1499999999999,0.0,397.0719762125692,5305.0
0.0,387.18,17119.975,1337.01,0.0,448.8910762125698,5305.0
0.0,23.900000000000002,17119.975,1728.33,0.0,44.01687621256929,5305.0
0.0,0.0,17023.475,2163.13,0.0,217.64047621256827,5305.0
0.0,0.0,17093.637829679417,2250.0899999999997,0.0,270.00364653315273,5305.0
0.0,0.0,17119.975,2402.27,0.0,1850.0,5305.0
0.0,0.0,17119.975,2576.19,0.0,282.5048486165707,5305.0
0.0,0.0,15844.02554861657,2521.84,0.0,0.0,5305.0
0.0,0.0,15109.432940908027,2315.31,0.0,0.0,5305.0
0.0,0.0,14679.641379870385,2163.13,0.0,0.0,5305.0
0.0,0.0,14116.722379870384,2163.13,0.0,0.0,5305.0
0.0,0.0,14008.022379870386,2271.83,0.0,0.0,5305.0
0.0,0.0,13801.492379870384,2478.36,0.0,0.0,5305.0
0.0,57.36,14334.508648149385,2271.83,0.0,0.0,5305.0
0.0,544.9200000000002,15993.964609187027,847.86,0.0,495.94429999999943,5305.0
0.0,1357.52,15604.227865758601,478.28,0.0,125.99034342842833,5305.0
0.0,2146.2200000000003,16162.475,304.36,0.0,125.74978107754782,5305.0
0.0,2753.2799999999997,16663.475,130.44,0.0,249.07527549402323,5305.0
0.0,3097.44,17023.475,32.61,0.0,543.4435091870292,5305.0
0.0,3236.0600000000004,16840.305150095053,10.870000000000001,0.0,207.65459081297104,5305.0
0.0,3126.1200000000003,16539.83567987039,0.0,0.0,0.04999999999949978,5305.0
0.0,2877.56,16810.530048149387,10.86999999999989,0.0,250.3826999999999,5305.0
0.0,2447.36,17119.975,21.740000000000002,0.0,250.3826999999999,5305.0
0.0,1825.96,18070.925,43.480000000000004,0.0,250.3826999999999,5305.0
0.0,1085.06,18334.23964245501,76.08999999999992,0.0,810.9397849999996,5305.0
15.200000000000001,363.28,18285.64305349574,119.57,0.0,0.0,5305.0
0.0,23.900000000000002,17814.411047459012,184.79000000000002,0.0,0.0,5305.0
15.200000000000001,0.0,18009.83953245901,304.36,0.0,190.59101499999997,5305.0
0.0,0.0,17922.009547459013,510.89,50.0,250.3826999999999,5305.0
15.200000000000001,0.0,18535.775,0.0,103.36583128500945,1377.7238187149906,5305.0
15.200000000000001,0.0,16736.46483,1184.83,50.0,880.4915812850099,5305.0
0.0,0.0,16007.571461841015,1423.97,0.0,103.30339999999975,5305.0
0.0,0.0,15214.664039430938,1489.19,0.0,0.0,5305.0
0.0,0.0,14695.862831190854,1478.3200000000002,0.0,0.0,5305.0
0.0,0.0,14336.947331190853,1347.8799999999999,0.0,0.0,5305.0
0.0,0.0,14772.649809802242,1217.44,0.0,0.0,5305.0
0.0,0.0,14926.95,1195.7,0.0,0.0,5305.0
0.0,52.57999999999993,15546.703568937857,1380.49,0.0,49.75819999999976,5305.0
0.0,425.41999999999996,14919.46767717794,934.8199999999998,0.0,1850.0,5305.0
0.0,1195.0,13162.96492157794,2413.14,0.0,0.0,5305.0
0.0,2127.1,12028.080464658939,3706.6700000000005,0.0,0.0,5305.0
0.0,2667.24,11196.02251731094,4619.75,0.0,245.61159999999916,5305.0
0.0,3006.62,11318.307921577936,5250.21,0.0,0.0,5305.0
0.0,3011.4000000000005,10453.437544694094,5826.320000000001,0.0,0.0,5305.0
0.0,2973.16,10277.45,6478.52,0.0,0.0,5160.633527411939
0.0,2638.5600000000004,10289.705547548652,6848.099999999999,0.0,0.0,5305.0
0.0,1720.8,11081.705547548652,7065.499999999999,0.0,0.0,5305.0
0.0,927.32,11207.084021577937,6858.97,0.0,250.3826999999999,5305.0
0.0,425.41999999999996,12979.890184801363,5576.31,0.0,250.3826999999999,5305.0
0.0,157.74,14086.28378480136,4000.16,0.0,250.3826999999999,5305.0
0.0,14.34,14636.095484801359,3250.1299999999997,0.0,250.3826999999999,5305.0
0.0,0.0,15164.550669602715,3076.2099999999996,0.0,355.1944151986463,5305.0
0.0,0.0,15282.575,3358.83,0.0,145.57098480135357,5305.0
0.0,0.0,15627.2,3847.98,0.0,987.6323417203607,5305.0
0.0,0.0,13770.98720129372,4141.47,0.0,1270.5830582796395,5305.0
0.0,0.0,13592.293459573351,3869.72,0.0,250.3827,5305.0
0.0,0.0,13076.515881213321,3543.6200000000003,0.0,0.0,5305.0
0.0,0.0,12632.085601842717,3337.09,0.0,143.1205282007157,5305.0
0.0,0.0,11973.042803868162,3739.2799999999997,0.0,0.0,5305.0
0.0,0.0,11839.605230043437,3815.37,0.0,0.0,5305.0
0.0,0.0,11806.995230043434,3847.98,0.0,0.0,5305.0
0.0,28.68,12363.822805495436,3511.01,0.0,0.0,5305.0
0.0,320.26,13270.95,2978.38,0.0,383.3022566653218,5305.0
0.0,726.56,12910.95,2489.23,0.0,556.9454566653194,5305.0
0.0,1343.1799999999998,13270.95,2913.1600000000003,0.0,192.67103441732036,5305.0
0.0,2026.72,12860.136533143324,3641.45,0.0,0.0,5305.0
0.0,2413.9,12555.95,4641.49,0.0,471.8685240513214,5305.0
0.0,2724.5999999999995,11936.720351343325,5098.03,0.0,0.0,5305.0
0.0,2786.74,11533.389500173433,4891.5,0.0,0.0,5305.0
0.0,2466.4800000000005,12511.363472881436,4456.7,0.0,0.0,5305.0
0.0,2074.52,13372.33307288143,3804.4999999999995,0.0,250.3826999999999,5305.0
0.0,1491.3599999999997,15211.579024051322,2815.33,0.0,250.3826999999999,5305.0
0.0,917.76,16523.87751871044,1934.86,0.0,391.526345031652,5305.0
0.0,334.60000000000014,17055.175,1337.01,0.0,341.2424637420878,5305.0
0.0,9.559999999999945,16952.6,1597.8899999999999,0.0,181.80486374208635,5305.0
0.0,0.0,16952.6,2076.17,0.0,135.49856374208616,5305.0
0.0,0.0,17024.1,2119.65,0.0,201.84126374208722,5305.0
0.0,0.0,17432.45873572018,2097.91,50.0,1379.617368493913,5305.0
0.0,0.0,16902.35,1847.9,50.0,878.5980315060874,5305.0
0.0,0.0,16685.35,1391.3600000000001,50.0,156.1593315060892,5305.0
0.0,0.0,16305.954120557883,750.0300000000001,50.0,0.0,5305.0
0.0,0.0,15646.85,239.14,50.0,0.0,5305.0
0.0,0.0,15252.877693101336,21.740000000000002,50.0,0.0,5305.0
0.0,0.0,15089.138281244812,0.0,50.0,0.0,5305.0
0.0,0.0,14844.35,0.0,50.0,244.78828124481072,5305.0
0.0,43.019999999999996,15154.225,0.0,50.0,119.82101790380705,5305.0
0.0,521.02,15798.245366839243,97.83,50.0,1006.8833383696418,5305.0
0.0,1371.86,15279.35,413.06,50.0,92.90290520888641,5305.0
0.0,2208.36,15153.321387651884,826.1199999999999,50.0,0.0,5305.0
0.0,2863.22,15258.042987651881,1195.7000000000003,50.0,0.0,5305.0
0.0,3283.86,14585.35,1576.15,50.0,349.7453052088805,5305.0
0.0,3475.06,13709.475,1760.94,50.0,528.7057205578841,5305.0
0.0,3427.2599999999998,13635.005951788813,1858.77,50.0,0.0,5305.0
0.0,3173.92,13772.25653643981,2195.74,50.0,0.0,5305.0
0.0,2705.4799999999996,13937.709536439808,2565.3199999999997,50.0,0.0,5305.0
0.0,2060.18,15053.486350142883,2695.7599999999998,50.0,0.04999999999949978,5305.0
0.0,1252.3600000000001,16177.473595094996,2141.39,50.0,250.3826999999999,5305.0
0.0,434.97999999999996,16995.378826653687,1391.3600000000001,50.0,250.3826999999999,5305.0
0.0,19.12,17283.480127835,923.95,50.0,250.3826999999999,5305.0
15.200000000000001,0.0,18097.366527834994,532.63,50.0,250.3826999999999,5305.0
15.200000000000001,0.0,18559.692027835,250.01,50.0,250.3826999999999,5305.0
