Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,363584.05,360534.941983971,3049.1080160290003,0.008386253511475546
IME,1.1648140199999998e6,1.0200598783055547e6,144754.14169444505,0.12427232091046181
JL,432283.25,432283.25,0.0,0.0
LN,647460.68,647460.6799999998,2.3283064365386963e-10,3.596058430202582e-16
SD,0,0,,
JB,0,0,,
