Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,102175.51152148303,326109.7793650901,1.4220107690543383e6,695961.5199458117,87.0000000000001,46692.85556039997,
IME,363796.66193443385,579196.0553030502,1.8174068149941068e6,2.3945407652609292e6,,7664.175910400006,
JL,70323.60095649888,294021.05693719245,1.280343542360236e6,905184.9769452384,,185481.48903890024,
LN,163599.20128286874,408640.08123120427,2.0483125535298008e6,2.273958795000001e6,0.0,40697.56701696,1.570707761231084e6
SD,,,0.0,,,,
JB,,,0.0,,,,
