Region,TotalPotentials,TotalCurtailments,Curtailment_rate
HL,4.808518064e6,43460.44700167939,0.009038220595874502
IME,8.324569365000001e6,49919.18571753078,0.005996608776835001
JL,8.140845e6,61604.4930986588,0.0075673339928052676
LN,6.592411239999999e6,663.4931429018616,0.0001006449869019187
SD,0.0,,
JB,0.0,,
NEG,2.7866343669e7,155647.61896077084,0.005585505612418091
