Path,Total
HL_to_IME,-1515.5613840815672
HL_to_JL,-1239.389815495915
IME_to_JL,-881.2079189369332
IME_to_LN,3628.5792135233055
JL_to_LN,2015.5886255768842
IME_to_SD,2153.507464502686
LN_to_JB,1756.6514069552586
