Region,Week1,Week2,Week3,Week4
HL,5.844493660220402e-17,0.010883407844258104,0.019585072274374865,2.6658567366833263e-16
IME,-1.2131718028672146e-16,0.0022102166426862272,0.02233512648469717,5.5816928415772255e-5
JL,0.03748936035664921,6.726197640493555e-5,0.008454127542837113,0.0
LN,0.00014367374365593978,4.1317833410084766e-16,0.00047354949329441907,4.382951458080216e-16
SD,NaN,NaN,NaN,NaN
JB,NaN,NaN,NaN,NaN
