Region,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,2.1642831591118784e6,3.466865078311527e6,2.600774457886443e6,290.0000000000001,257419.35465119974,0.0
IME,2.999228944169081e6,8.819088363826972e6,5.27542123511339e6,0.0,26384.68740096,0.0
JL,1.8650734783568964e6,3.6257684099771027e6,6.166212028544445e6,0.0,1.3626260506640803e6,0.0
LN,1.9436712914718878e6,1.0054788360562185e7,4.6477405718570985e6,0.0,288795.34639871994,6.987876845417509e6
SD,0.0,0.0,0.0,0.0,0.0,0.0
JB,0.0,0.0,0.0,0.0,0.0,0.0
