CHARGE
789.4736842105264
565.2645466592793
89.92684225484722
2631.5789473684213
1973.624050000001
0.0
0.0
0.0
0.0
4567.3714199999995
3815.8319355200024
7529.550655500001
6648.363599752493
6625.0
6599.016130026508
1129.7105072635768
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1294.0630946703584
946.4825199999993
0.0
0.0
0.0
1922.237849999998
4573.152805618422
7054.001381253134
9256.578947368422
6939.178343875599
8335.767643292318
6625.0
5944.078947368422
4628.289473684211
1315.7894736842106
4628.289473684211
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2631.5789473684213
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2631.5789473684213
2631.5789473684213
754.4342801612715
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1575.9809563800015
2631.5789473684213
2631.5789473684213
1125.7465768190818
1290.777134452687
305.83523638000247
964.8179907050694
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
321.16637899822376
2631.5789473684213
2564.8515778066953
1805.66154486842
743.442257671923
2436.2023127600005
23.4127700000015
0.0
0.0
130.89819999999918
1199.8544146855709
329.55081999999993
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4207.33968343421
3481.6120899999996
4248.013722875561
4050.7433268848545
1441.4859019740443
0.0
1277.2910113745106
2447.64505434849
0.0
0.0
0.0
0.0
0.0
