Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,0.0,123878.65468665642,1.7021848107404541e6,362017.5071231603,22074.99527879,32103.792671999985,
IME,23502.9368124662,62797.19438083526,1.2486344480909004e6,1.0207028571559784e6,,12806.122664594262,
JL,2441.2260116890075,95049.66000000002,1.2171850642253219e6,432283.25,,58725.06492551996,
LN,3123.199999999999,108262.21999999997,1.9090929814491211e6,647460.6799999998,3550.0,50767.25304000002,883923.3270506545
SD,,,0.0,,,,
JB,,,0.0,,,,
