Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,0.0,125962.20000000003,775289.6794550827,351092.4500000001,7975.0,45352.97462399998,
IME,6276.933776663154,111791.232,1.922113549783429e6,1.2054933000000005e6,,12850.755191999999,
JL,6076.34229537122,113740.58000000003,690994.7751926706,258445.59999999983,,108797.64076008007,
LN,10658.220390432341,130403.18000000002,2.4923158804485956e6,538401.9700000001,8010.578464224591,50877.75575999999,886387.8128930238
SD,,,0.0,,,,
JB,,,0.0,,,,
