Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,553613.6880000001,538321.315403232,15292.37259676808,0.027622822426977417
IME,703944.408,570964.9963686077,132979.41163139232,0.18890612684772162
JL,492315.0,413597.3083874364,78717.69161256362,0.1598929376772262
LN,457993.47,456417.3683812395,1576.1016187604982,0.0034413189750511033
SD,0,0,,
JB,0,0,,
