Region,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,1.6998479663974817e6,4.749282068053172e6,3.03326933899606e6,735.0000000000002,189883.92545079993,0.0
IME,2.307966121077139e6,6.074601143811154e6,9.894984855738798e6,0.0,29825.648422400016,0.0
JL,1.3502374945427787e6,3.2320345730072875e6,4.997327650445479e6,0.0,724783.1646754204,0.0
LN,1.8311600339151807e6,7.7401369509950215e6,8.075109765473118e6,300.00000000000034,162790.26806784002,6.631482396857474e6
SD,0.0,0.0,0.0,0.0,0.0,0.0
JB,0.0,0.0,0.0,0.0,0.0,0.0
