Path,Total
HL_to_IME,-2486.866266180387
HL_to_JL,990.6649851194154
IME_to_JL,-1090.4033803417767
IME_to_LN,3709.862250902694
JL_to_LN,1433.222575675696
IME_to_SD,2153.507464502686
LN_to_JB,1756.6514069552586
