Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,0.0,107267.99999999999,1.2085920861106869e6,149883.2087822555,8797.848288000001,55289.86108799995,
IME,2741.8217240000004,87813.936,2.100209493796001e6,749658.0791081819,,11821.576536000006,
JL,7800.032281070841,107125.06000000001,1.1582593132346615e6,320443.54999999993,,146352.07263600006,
LN,16650.598847333713,139320.8113227272,2.778938391525704e6,298198.02699090913,10911.235684999998,50960.63280000001,891240.0
SD,,,0.0,,,,
JB,,,0.0,,,,
