Path,Total
HL_to_IME,-1494.6412441896864
HL_to_JL,-1256.932772598645
IME_to_JL,-727.0465739965247
IME_to_LN,3695.440704418376
JL_to_LN,1992.5658769414358
IME_to_SD,2153.507464502686
LN_to_JB,1756.6514069552586
