Region,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,2.1796152440779353e6,4.340473332232979e6,2.6011553347136555e6,290.0000000000001,257419.35465119977,0.0
IME,3.02594148734395e6,9.831705896649566e6,5.274139831181617e6,0.0,26384.68740096,0.0
JL,1.8560209138395418e6,4.1566144866732345e6,6.18241151393849e6,0.0,1.352896954844927e6,0.0
LN,1.9440071749999998e6,1.2175667289615117e7,4.648404064999999e6,0.0,288795.34639871994,6.990374299663287e6
SD,0.0,0.0,0.0,0.0,0.0,0.0
JB,0.0,0.0,0.0,0.0,0.0,0.0
