Region,Week1,Week2,Week3,Week4
HL,3.282526453425774e-5,0.006461956309634464,0.013077600525190254,2.6658567366833263e-16
IME,-1.2131718028672146e-16,0.00235553364036678,0.008640532206111495,0.0003042873639268565
JL,0.034282802681987815,0.0,0.005394464598240665,0.003593827917633788
LN,1.2449125742918206e-16,4.1317833410084766e-16,3.323525932573308e-16,4.382951458080216e-16
SD,NaN,NaN,NaN,NaN
JB,NaN,NaN,NaN,NaN
