STOR,SOLAR,COAL,WIND,HYDRO
0.0,0.0,2385.175,4508.700000000001,0.0
0.0,0.0,2385.175,4442.2,0.0
0.0,0.0,2385.175,4355.75,0.0
0.0,0.0,2385.175,4236.05,0.0
0.0,0.0,2385.175,4109.7,-1.3642420526593924e-12
0.0,0.0,3017.125,4063.15,0.0
0.0,13.84,3025.375,4023.25,-1.3642420526593924e-12
0.0,311.39999999999964,3025.375,3930.1499999999996,-1.3642420526593924e-12
0.0,882.3000000000001,3025.375,3245.2,0.0
0.0,1563.92,3025.375,2108.05,987.4983407456339
0.0,2131.36,3025.375,3231.9,564.4149854943689
0.0,2719.5600000000004,3025.375,4275.95,0.0
0.0,2709.1800000000003,3025.375,5220.25,0.0
0.0,2487.74,3025.375,5486.25,0.0
0.0,2017.1799999999998,3025.375,5466.299999999999,0.0
0.0,1290.58,3025.375,5393.150000000001,0.0
0.0,498.2399999999998,3025.375,5266.8,349.55395788999977
0.0,0.0,3025.375,4854.5,1669.5160254359635
0.0,0.0,3025.375,5034.05,0.0
0.0,0.0,3025.375,5246.85,1910.5745482340365
0.0,0.0,3025.375,5034.05,385.52144788999954
0.0,0.0,3025.375,4867.8,578.5894310099989
0.0,0.0,3025.375,4728.15,0.0
0.0,0.0,3025.375,4568.55,0.0
0.0,0.0,3025.375,4402.3,0.0
0.0,0.0,3025.375,4229.4,0.0
0.0,0.0,3025.375,3983.35,0.0
0.0,0.0,3025.375,3777.2,0.0
0.0,0.0,3025.375,3537.8,0.0
0.0,0.0,3025.375,3158.75,0.0
0.0,96.88,3025.375,2806.2999999999997,349.55395788999977
0.0,854.62,3025.375,2540.3,349.55395788999977
0.0,1702.32,3025.375,1855.3500000000001,1934.444540450594
0.0,2290.52,3025.375,778.0500000000001,0.0
0.0,2556.94,3025.375,558.6,133.31718910703376
0.0,2477.3599999999997,3025.375,691.5999999999999,0.0
0.0,2394.3199999999997,3025.375,438.90000000000003,0.0
0.0,2169.42,3025.375,232.75,29.562017782371186
0.0,1768.06,3058.625,146.29999999999998,349.55395788999977
0.0,1197.1599999999999,5030.0,126.34999999999991,349.55395788999977
0.0,487.85999999999996,6304.875,146.3,510.5071875047879
0.0,0.0,6430.0,392.34999999999997,2613.868812411577
