Region,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,1.882044892135107e6,3.243940671349272e6,3.1717785350147546e6,87.00000000000011,193441.83017879992,0.0
IME,2.4327754314002343e6,6.894559384001054e6,1.0239968021395484e7,0.0,30064.290547200013,0.0
JL,1.4981201534063518e6,3.4945254425613596e6,5.962652220721373e6,0.0,755280.8306978607,0.0
LN,1.835537536514237e6,8.417818898868322e6,8.085964574097329e6,150.00000000000006,162790.26806784002,6.634678400501069e6
SD,0.0,0.0,0.0,0.0,0.0,0.0
JB,0.0,0.0,0.0,0.0,0.0,0.0
