Region,Week1,Week2,Week3,Week4
HL,0.01639513988909736,0.16603622842410629,0.17398469261444424,0.02332910981849641
IME,0.060102810606938346,0.298699987153211,0.19417751704770905,0.03782239364913247
JL,0.1264985635388462,0.2618254767211649,0.27757430753705553,0.060409167121098624
LN,0.00032882007955687347,-1.325449161268585e-16,-2.04780002316506e-16,0.002306495863423207
SD,,,,
JB,,,,
