Region,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,2.1760780772192185e6,4.0278299005841175e6,2.614668227258579e6,0.0,257419.35465119983,0.0
IME,3.026842435500182e6,9.83941040715317e6,5.279996973605313e6,0.0,26335.271051839998,0.0
JL,1.8752541825914718e6,4.237453377402345e6,6.171095646382195e6,0.0,1.3647689168151002e6,0.0
LN,1.9440071749999998e6,1.239068603347544e7,4.648404064999999e6,0.0,288795.34639871994,6.973342811037709e6
SD,0.0,0.0,0.0,0.0,0.0,0.0
JB,0.0,0.0,0.0,0.0,0.0,0.0
