Path,Total
HL_to_IME,-1716.0552869879389
HL_to_JL,-1352.3652086745028
IME_to_JL,-747.5627364241711
IME_to_LN,3518.152491864075
JL_to_LN,1977.6954320734055
IME_to_SD,2153.507464502686
LN_to_JB,1756.6514069552586
