Region,Week1,Week2,Week3,Week4
HL,-4.2366458927635706e-16,0.00669569419859285,0.012732575102727654,1.1810533835560045e-16
IME,-3.0764725500023965e-16,0.0010560173550870232,0.005041774089357422,3.585858775608966e-16
JL,0.08718018176745335,0.006801601857447931,0.0,0.0013236406506381916
LN,1.3431287352588936e-16,4.4105363896588847e-16,0.0,1.2569726951705312e-16
SD,,,,
JB,,,,
