Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,99127.92896109183,442934.973217131,1.3367755015599504e6,804294.1732230502,174.0,47852.92650599995,
IME,299060.9731423961,539974.5055833262,1.8347794505414763e6,2.308832798288782e6,,7387.157504,
JL,109353.53524459004,265250.9211228714,432312.81353530276,1.8499649785778753e6,,160983.11773166756,
LN,171383.9417233807,545051.4850000001,2.3744732295157798e6,1.7561342257077273e6,150.00000000000017,40697.567016960005,1.7305195421785663e6
SD,,,0.0,,,,
JB,,,0.0,,,,
