Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,146810.57603934724,545468.7393508592,757568.5956316841,873270.7944355584,0.0,48722.97971519999,
IME,292915.33337467624,575911.4465646793,926182.5204560311,3.557319574807103e6,,7710.345644800003,
JL,103648.5052967115,399457.21955034544,578872.5475246779,1.5200324623032606e6,,190279.40556994022,
LN,186387.3774003686,457334.41842680663,1.3961231124287075e6,2.270296815000001e6,0.0,40697.567016960005,1.731225229894225e6
SD,,,0.0,,,,
JB,,,0.0,,,,
