Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,1.3516357480000001e6,1.2689183554934913e6,82717.39250650874,0.06119799112216787
IME,3.057870182e6,2.6417546503692344e6,416115.5316307652,0.13608018223932739
JL,1.72344e6,1.497786716949786e6,225653.283050214,0.13093190540443184
LN,2.2127540850000004e6,2.2120255355720967e6,728.5494279037812,0.00032925006571789066
SD,0.0,0.0,0.0,NaN
JB,0.0,0.0,0.0,NaN
