STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
0.0,0.0,15235.55,1880.5099999999998,50.0,0.0,5305.0
0.0,0.0,14734.3,1576.1499999999999,50.0,155.0725999999994,5305.0
0.0,0.0,14969.55,1271.79,50.0,0.0,5305.0
0.0,0.0,15192.547554605711,1163.09,50.0,0.0,5305.0
0.0,0.0,15117.175,978.3,50.0,0.0,5305.0
0.0,0.0,16283.484308687064,739.1600000000001,50.0,0.0,5305.0
0.0,81.25999999999999,17271.301096682993,391.32,50.0,303.33709999999996,5305.0
0.0,267.68,17178.902196682997,32.61,50.0,303.33709999999996,5305.0
0.0,497.12,18003.528822922,0.0,50.0,303.33709999999996,5305.0
0.0,707.4399999999999,18603.80362770732,10.870000000000001,50.0,389.83185371730815,5305.0
0.0,798.26,18765.75,10.870000000000001,50.0,756.0651099999998,5305.0
0.0,817.3800000000001,18762.0,10.870000000000001,50.0,465.42608463899705,5305.0
0.0,793.48,18218.25,184.78999999999996,50.0,24.300225795066126,5305.0
0.0,822.16,18218.25,532.63,50.0,195.9064086870642,5305.0
0.0,688.3199999999999,18402.0,336.96999999999997,50.0,258.072701235724,5305.0
15.200000000000001,731.3399999999999,18762.0,173.92000000000002,50.0,87.8435282189987,5305.0
0.0,573.6,18398.25,195.65999999999997,50.0,910.8544914876147,5305.0
0.0,157.74,18038.25,554.37,50.0,318.15964810961236,5305.0
0.0,0.0,17797.62709148761,1271.79,50.0,0.0,5305.0
0.0,0.0,18038.25,1423.97,50.0,0.0,5305.0
15.200000000000001,0.0,18038.25,1054.39,50.0,233.58514810961447,5305.0
15.200000000000001,0.0,19177.30472235661,0.0,50.0,1127.4227726433883,5305.0
0.0,0.0,17838.902654999998,586.98,50.0,1236.7014273566122,5305.0
15.200000000000001,0.0,17536.696182356613,434.8,50.0,303.3371,5305.0
0.0,0.0,16800.413142138983,402.19,50.0,303.3371,5305.0
0.0,0.0,16513.653234668993,521.76,50.0,303.3371,5305.0
0.0,0.0,16029.833534668995,836.99,50.0,0.0,5305.0
0.0,0.0,15654.281429405837,1195.7,50.0,0.0,5305.0
0.0,0.0,15349.921429405837,1500.0600000000002,50.0,0.0,5305.0
0.0,4.78,15204.442953122993,1989.21,50.0,0.0,5305.0
0.0,430.2,15822.175,1489.19,50.0,456.14209404498536,5305.0
0.0,1304.94,15173.976393353125,1260.92,50.0,213.0547059550147,5305.0
0.0,2260.94,15141.462762474985,1543.54,50.0,0.0,5305.0
0.0,2925.3600000000006,15465.871362474985,1358.75,50.0,303.33709999999996,5305.0
0.0,3384.24,15639.808294044988,1195.6999999999998,50.0,303.33709999999996,5305.0
0.0,3608.9,15693.789875590988,880.4699999999998,50.0,0.04999999999949978,5305.0
0.0,3589.78,15250.678529405839,510.89,50.0,303.33709999999996,5305.0
0.0,3341.22,16001.880347859835,250.00999999999976,50.0,303.33709999999996,5305.0
0.0,2839.3199999999997,16721.26844785984,97.82999999999993,50.0,303.33709999999996,5305.0
0.0,2103.2,17498.25,32.61,50.0,303.33709999999996,5305.0
0.0,1185.44,18386.10286618566,10.870000000000001,50.0,303.33709999999996,5305.0
15.200000000000001,301.14,18166.156220231333,0.0,50.0,722.8855459543327,5305.0
0.0,0.0,17834.18175404567,0.0,50.0,0.0,5305.0
0.0,0.0,18057.625,0.0,50.0,187.12575404566724,5305.0
15.200000000000001,0.0,19102.275466185667,54.35,50.0,303.33709999999996,5305.0
15.200000000000001,0.0,18296.964103649665,0.0,50.0,1771.3128963503343,5305.0
15.200000000000001,0.0,17727.957045,1456.5800000000002,50.0,592.8113036496661,5305.0
0.0,0.0,16155.405882101664,2282.7,50.0,303.3371,5305.0
0.0,0.0,14969.175,2728.37,50.0,299.7932680042941,5305.0
0.0,0.0,14281.751241095057,2880.55,50.0,306.88093199570596,5305.0
0.0,0.0,13726.014573090762,2913.1600000000003,50.0,303.3371,5305.0
0.0,0.0,13539.8,3293.61,50.0,109.10167309076144,5305.0
0.0,0.0,12714.081673090763,4228.43,50.0,0.0,5305.0
0.0,0.0,12098.414713047763,5217.599999999999,50.0,0.0,5305.0
0.0,315.48,13556.89868901335,3945.81,50.0,601.8346189479441,5305.0
0.0,1089.8400000000001,13509.8,2728.37,50.0,805.7492079612944,5305.0
0.0,1806.84,11105.372390413295,6021.9800000000005,50.0,303.3371,5305.0
0.0,2571.6399999999994,10448.3,7728.57,50.0,62.5725999999994,4942.958790413299
0.0,2934.92,10448.3,8674.26,50.0,0.0,4228.4393132244495
0.0,3083.1,10448.3,9206.89,50.0,0.0,3175.4471732674547
0.0,3011.4,10448.3,9337.33,50.0,0.0,2546.1430783539217
0.0,2796.2999999999997,10448.3,9011.23,50.0,0.0,3352.1850183109227
0.0,2423.46,10448.3,8011.19,50.0,0.0,4779.672513047763
0.0,1806.84,11240.3,6424.17,50.0,303.33709999999996,5305.0
0.0,1008.5799999999999,14613.581187768326,4684.97,50.0,303.33709999999996,5305.0
0.0,248.56,15922.782087768328,3391.44,50.0,303.33709999999996,5305.0
0.0,0.0,16672.425,2380.53,50.0,303.33709999999996,5305.0
0.0,0.0,18162.566224520328,1173.96,50.0,303.33709999999996,5305.0
15.200000000000001,0.0,19003.24782452033,510.89,50.0,303.33709999999996,5305.0
15.200000000000001,0.0,19202.0,0.0,86.476349999999,606.6242000000007,5305.0
15.200000000000001,0.0,18297.037309861324,0.0,50.0,1648.444120138675,5305.0
15.200000000000001,0.0,17877.350925,391.32,50.0,412.3929798613249,5305.0
0.0,0.0,17178.727081162975,510.89,0.0,303.3371,5305.0
0.0,0.0,16661.175,739.1600000000001,0.0,303.3371,5305.0
0.0,0.0,16041.884535238427,1152.22,0.0,0.0,5305.0
0.0,0.0,15526.09664050159,1684.85,0.0,0.0,5305.0
