Path,Total
HL_to_IME,-2018.7990441858506
HL_to_JL,-1096.4066926924147
IME_to_JL,412.2938592849475
IME_to_LN,3948.5846906193124
JL_to_LN,1710.2179431430716
IME_to_SD,2153.507464502686
LN_to_JB,1756.6514069552586
