,hour,tech,dispatch,zone,period
0,1,net_export,-11443.314889389172,ime,2021 week 5
1,2,net_export,-11653.909932409844,ime,2021 week 5
2,3,net_export,-11036.838628343137,ime,2021 week 5
3,4,net_export,-10950.50779466567,ime,2021 week 5
4,5,net_export,-10890.059493784633,ime,2021 week 5
5,6,net_export,-10853.77968906535,ime,2021 week 5
6,7,net_export,-11082.331267310143,ime,2021 week 5
7,8,net_export,-11082.331267310143,ime,2021 week 5
8,9,net_export,-11106.644965634143,ime,2021 week 5
9,10,net_export,-11017.281676669507,ime,2021 week 5
10,11,net_export,-11245.957396608906,ime,2021 week 5
11,12,net_export,-10638.051473312262,ime,2021 week 5
12,13,net_export,-10638.051473312262,ime,2021 week 5
13,14,net_export,-10880.614937654262,ime,2021 week 5
14,15,net_export,-10920.602275297686,ime,2021 week 5
15,16,net_export,-10992.967978345507,ime,2021 week 5
16,17,net_export,-11174.065806823417,ime,2021 week 5
17,18,net_export,-11303.416433431476,ime,2021 week 5
18,19,net_export,-11303.416433431476,ime,2021 week 5
19,20,net_export,-11303.416433431476,ime,2021 week 5
20,21,net_export,-11303.416433431476,ime,2021 week 5
21,22,net_export,-11082.331267310143,ime,2021 week 5
22,23,net_export,-10710.417176360083,ime,2021 week 5
23,24,net_export,-10611.21622472335,ime,2021 week 5
24,25,net_export,-10321.09471630846,ime,2021 week 5
25,26,net_export,-10321.09471630846,ime,2021 week 5
26,27,net_export,-10321.09471630846,ime,2021 week 5
27,28,net_export,-10321.09471630846,ime,2021 week 5
28,29,net_export,-10321.09471630846,ime,2021 week 5
29,30,net_export,-10889.045631829898,ime,2021 week 5
30,31,net_export,-11118.688675145757,ime,2021 week 5
31,32,net_export,-11118.688675145757,ime,2021 week 5
32,33,net_export,-11142.621516887759,ime,2021 week 5
33,34,net_export,-11051.96374482598,ime,2021 week 5
34,35,net_export,-11274.113496983184,ime,2021 week 5
35,36,net_export,-10666.229183567848,ime,2021 week 5
36,37,net_export,-10666.229183567848,ime,2021 week 5
37,38,net_export,-10906.047567350846,ime,2021 week 5
38,39,net_export,-10945.980965244744,ime,2021 week 5
39,40,net_export,-11237.40778168906,ime,2021 week 5
40,41,net_export,-11348.502028109824,ime,2021 week 5
41,42,net_export,-11631.838758199858,ime,2021 week 5
42,43,net_export,-12910.17852264885,ime,2021 week 5
43,44,net_export,-12707.423832139051,ime,2021 week 5
44,45,net_export,-11631.838758199858,ime,2021 week 5
45,46,net_export,-11818.138370911418,ime,2021 week 5
46,47,net_export,-10748.279121407084,ime,2021 week 5
47,48,net_export,-10649.2272480469,ime,2021 week 5
48,49,net_export,-10359.846243540243,ime,2021 week 5
49,50,net_export,-10359.846243540243,ime,2021 week 5
50,51,net_export,-10359.846243540243,ime,2021 week 5
51,52,net_export,-10359.846243540243,ime,2021 week 5
52,53,net_export,-10636.318656659283,ime,2021 week 5
53,54,net_export,-11227.001835626943,ime,2021 week 5
54,55,net_export,-11184.12087188103,ime,2021 week 5
55,56,net_export,-11184.12087188103,ime,2021 week 5
56,57,net_export,-11211.14631911103,ime,2021 week 5
57,58,net_export,-11121.651921948156,ime,2021 week 5
58,59,net_export,-11304.161149639898,ime,2021 week 5
59,60,net_export,-10857.669764124288,ime,2021 week 5
60,61,net_export,-11117.881976405224,ime,2021 week 5
61,62,net_export,-11992.199782185768,ime,2021 week 5
62,63,net_export,-12042.672690344232,ime,2021 week 5
63,64,net_export,-13072.552599372852,ime,2021 week 5
