Path,Total
HL_to_IME,-2486.519285565022
HL_to_JL,983.3131431072494
IME_to_JL,-1076.6088428218447
IME_to_LN,3756.5124444285607
JL_to_LN,1437.86180124895
IME_to_SD,2153.2178402824998
LN_to_JB,1756.6514069552586
