Region,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,2.132536858303895e6,5.2179235679472955e6,2.6037455888356217e6,442.00000000000017,257362.61110364975,0.0
IME,2.9343626015466754e6,1.032415467681797e7,5.160058212278486e6,0.0,26384.687400960007,0.0
JL,1.3984205176953455e6,3.083939367218883e6,4.96508823415331e6,0.0,1.342281708798506e6,0.0
LN,1.9437267703803885e6,1.1610000010430846e7,4.644743935319998e6,330.0,288795.34639871994,6.979561030463107e6
SD,0.0,0.0,0.0,0.0,0.0,0.0
JB,0.0,0.0,0.0,0.0,0.0,0.0
