Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,152478.02020265663,501354.7331663727,909292.0058616456,1.0779253640190915e6,274.0,63588.70963109995,
IME,366239.9422323411,753425.4122575561,1.5829814075648936e6,2.288142223248871e6,,6546.75550112,
JL,152240.75841059972,309258.4369038448,348799.35618340987,1.6485895584910766e6,,328950.45353692025,
LN,153120.7555425474,527896.4349999998,3.16142533687986e6,599126.0849999998,150.0,72198.83659968,1.7514e6
SD,,,0.0,,,,
JB,,,0.0,,,,
