Path,Total
HL_to_IME,-2521.526064487915
HL_to_JL,971.9208167935288
IME_to_JL,-1073.8101622462937
IME_to_LN,3711.0520229712083
JL_to_LN,1435.265477453253
IME_to_SD,2134.9128786211268
LN_to_JB,1756.6514069552586
