Region,Week1,Week2,Week3,Week4
HL,-4.2366458927635706e-16,0.03411314622442848,0.00825193324602197,1.1810533835560045e-16
IME,0.004223830267671904,0.048422551103231085,0.03302151019735295,0.000257822167292273
JL,0.4436839284740514,0.31489988297857807,0.03529383379686413,0.18597642609512144
LN,1.3431287352588936e-16,4.4105363896588847e-16,0.0,1.2569726951705312e-16
SD,,,,
JB,,,,
