Region,TotalPotentials,TotalCurtailments,Curtailment_rate
HL,4.808518064e6,37947.67035986786,0.007891759967373568
IME,8.324569365000001e6,191693.04461059498,0.023027382703609073
JL,8.140845e6,1.416596344223024e6,0.1740109711243764
LN,6.592411239999999e6,2945.1723345474456,0.0004467519132722439
SD,0.0,,
JB,0.0,,
NEG,2.7866343669e7,1.6491822315280342e6,0.0591818665239054
