Region,Week1,Week2,Week3,Week4
HL,6.520017524023283e-16,0.007780932803124505,0.008832831634839876,4.588882436753294e-16
IME,9.183579759382037e-5,0.044747239157611966,0.016415979900547956,0.00024839443329753395
JL,0.26941524795721045,0.1515695680576902,0.08352410129919347,0.1759296105462035
LN,0.0015464706790607023,3.8861710328280834e-16,5.282916910248415e-16,5.528742081175606e-16
SD,,,,
JB,,,,
