Region,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,2.164193055939305e6,5.572190433014123e6,2.606377337700828e6,48.000000000000064,257419.35465119992,0.0
IME,2.961933800710026e6,1.064631968364092e7,5.167745880983851e6,0.0,26044.430558079996,0.0
JL,1.460343102240835e6,3.3060870338486005e6,5.064181233133547e6,0.0,1.334974802211424e6,0.0
LN,1.9440071749999998e6,1.2782215377201175e7,4.645458892665453e6,450.0,288795.34639871994,6.971028791028451e6
SD,0.0,0.0,0.0,0.0,0.0,0.0
JB,0.0,0.0,0.0,0.0,0.0,0.0
