Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,0.0,107267.99999999999,1.0058061115561572e6,150158.05000000002,5539.0,55289.86108799996,
IME,3351.794157999999,88004.448,2.3114892261230447e6,751450.9068322396,,11821.57653600001,
JL,6864.0,107125.06000000001,1.2116699851907399e6,320443.54999999993,,146352.0726360002,
LN,14479.291308388718,139413.47999999992,2.733304953626711e6,298240.19,7800.0,50960.63279999998,891240.0
SD,,,0.0,,,,
JB,,,0.0,,,,
