Region,Week1,Week2,Week3,Week4,Week5,Week6,Week7,Week8,Week9,Week10,Week11,Week12
HL,0.01836816294030929,0.02427653850796396,0.009367866397924533,0.03313700034332458,0.08477747317811894,0.05035044100564857,0.04691232351517688,0.03240336520423772,0.008386253511475546,0.00472593115307357,1.6514990179830078e-16,0.012101176420042626
IME,0.06846214418786131,0.012854576330330063,0.005048178397662638,0.08667969243472204,0.0527007156442524,0.06745435333091093,0.03403007948759398,0.06350914065851433,0.12427232091046181,0.12782407135467672,0.03479813794828845,0.08275128657661646
JL,-1.2858868394756706e-16,-2.031313564778986e-16,-2.0823199039635756e-16,-2.2194410761983082e-16,0.00020868836089750722,1.8164716036090416e-16,2.3205280265935546e-16,0.0026044396958500807,0.0,-2.1898181745270727e-16,1.5917497210967244e-16,-5.87136551939287e-16
LN,0.00012580198767151972,0.003130455722111802,-2.0169459343545701e-16,0.013829158016082891,0.017261621807856505,0.006731726760842752,0.000251576847742375,0.0,3.596058430202582e-16,0.0,0.0,0.0
SD,,,,,,,,,,,,
JB,,,,,,,,,,,,
