Region,Week1,Week2,Week3,Week4,Week5,Week6,Week7,Week8,Week9,Week10,Week11,Week12
HL,0.011745158936804702,0.017510375747410524,0.015213583912970719,0.02000809490120728,0.05194357614049945,0.039102852574002214,0.043853948285196204,0.03333261798680596,0.007880514931896742,0.004169421952826446,9.1184912470821e-17,0.008866200862285704
IME,0.06154686749791538,0.01926668249669495,0.008260961777191194,0.09887460679455704,0.06589441666480404,0.07771605627259004,0.04788043740420016,0.08368293830400042,0.1331872732390598,0.14850096184869846,0.03282942685345076,0.0953484171757052
JL,-1.374608360917674e-16,-1.7334397376390384e-16,0.0,-1.1268589935156845e-16,0.00013064239227515993,1.0210231683074339e-16,2.0439227151079802e-16,0.0018085195421757682,-5.5190620393355885e-17,-1.34035411502027e-16,2.9626579603200327e-17,-5.91288569696644e-16
LN,6.774686877967443e-5,0.002205111235932077,-3.9483668870818567e-17,0.009280388244792338,0.012902437808616687,0.005091049504966021,0.0002108229942029324,-4.351615781776456e-17,3.2734559040388543e-16,0.0,0.0,-3.7819743607483594e-17
SD,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
JB,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
