Index,Path,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168
1,HL_to_IME,4472.325,0.0,851.4381815854221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.84861348927637,660.4564612284764,785.8391685918562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,HL_to_JL,0.0,0.0,0.0,3304.5123607393457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.83146354816846,0.0,0.0,0.0,1006.125805316157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1652.3804928467086,379.8280764666218,0.0,1381.6405355608806,2460.6690922478156,2215.361527562442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,IME_to_JL,0.0,0.0,8318.52,7858.19807355781,0.0,8318.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8318.52,0.0,6320.938433789467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8318.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1745.957474643713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.27534891166596,0.0,0.0,2155.501593453997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1062.9273491370393,2520.404945711809,281.326513125427,0.0,0.0,0.0,0.0,2083.519248857724,1971.0599495111103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.36585424524503,76.12808888531896,0.0,0.0,0.0,0.0,837.4719091392973,4095.3319065772353,2065.9201585873666
4,IME_to_LN,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,2371.3504737405888,6356.36781445202,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,3400.3410409507655,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,5177.7117822943455,1859.1597313308798,0.0,0.0,0.0,1264.781295575133,2446.910999881501,3625.6778178505774,7148.88,7148.88,7148.88,7148.88,7036.575229047682,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,3911.915145005112,5569.813004613022,7148.88,6457.17980480551,5757.835409674902,6956.9261262227365,7148.88,6152.414508793255,7148.88,7148.88,6932.289532501167,6787.2703609172095,7148.88,7148.88,7148.88,7148.88,7148.88,4999.909837621213,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,7148.88,6364.602320583812,7148.88,5705.03027225757,3984.1298382516943,3680.8208070825413,5341.313808802477,0.0,1889.6932843540853,0.0,803.8414032259794,1813.5571011337036,4389.336103034937,7148.88,7148.88,7148.88,7148.88,5518.301064040855,4557.934438326792,6524.428556449762,3817.257326765699,0.0,0.0,0.0,0.0,0.0,0.0,3136.892006799197,6215.0554563172
5,JL_to_LN,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3477.919078065256,2655.4987394014124,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,2342.7390568533415,2658.7662028639384,1721.6167130143788,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,2928.6425937028107,3322.959170563733,3459.179702768165,2789.3362423809076,3582.18,2143.0521186442998,1541.6801003588926,3582.18,3268.4970443047796,3276.1032523741756,3582.18,3544.7344429271047,3582.18,3582.18,1680.3093628559932,0.0,0.0,0.0,0.0,0.0,3253.7531933959804,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,3582.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,IME_to_SD,2740.860715934767,2740.860715934767,2740.860715934767,2740.860715934767,2740.860715934767,2740.860715934767,2740.860715934767,2740.860715934767,2740.860715934767,2740.860715934767,2990.516495602891,2990.516495602891,2990.516495602891,2990.516495602891,2990.516495602891,2740.860715934767,2892.6767328971086,2892.6767328971086,2892.6767328971086,2892.6767328971086,2892.6767328971086,2740.860715934767,2740.860715934767,2740.860715934767,2742.845996612306,2742.845996612306,2742.845996612306,2742.845996612306,2742.845996612306,2742.845996612306,2742.845996612306,2742.845996612306,2742.845996612306,2742.845996612306,3036.0752730000004,3036.0752730000004,3036.0752730000004,3036.0752730000004,3036.0752730000004,2742.845996612306,2922.1684695,2922.1684695,2922.1684695,2922.1684695,2922.1684695,2742.845996612306,2742.845996612306,2742.845996612306,2817.1049334673835,2817.1049334673835,2817.1049334673835,2817.1049334673835,2817.1049334673835,2817.1049334673835,2817.1049334673835,2817.1049334673835,2817.1049334673835,2817.1049334673835,3173.2919066028912,3173.2919066028912,3173.2919066028912,3173.2919066028912,3173.2919066028912,2817.1049334673835,3036.1620363971087,3036.1620363971087,3036.1620363971087,3036.1620363971087,3036.1620363971087,2817.1049334673835,2817.1049334673835,2817.1049334673835,2911.985719112306,2911.985719112306,2911.985719112306,2911.985719112306,2911.985719112306,2911.985719112306,2911.985719112306,2911.985719112306,2911.985719112306,2911.985719112306,3328.7387557057828,3328.7387557057828,3328.7387557057828,3328.7387557057828,3328.7387557057828,2911.985719112306,3169.2731737942177,3169.2731737942177,3169.2731737942177,3169.2731737942177,3169.2731737942177,2911.985719112306,2911.985719112306,2911.985719112306,3012.1357029673836,3012.1357029673836,3012.1357029673836,3012.1357029673836,3012.1357029673836,3012.1357029673836,3012.1357029673836,3012.1357029673836,3012.1357029673836,3012.1357029673836,3456.2122312057827,3456.2122312057827,3456.2122312057827,3456.2122312057827,3456.2122312057827,3012.1357029673836,3286.672212397109,3286.672212397109,3286.672212397109,3286.672212397109,3286.672212397109,3012.1357029673836,3012.1357029673836,3012.1357029673836,3078.410557934767,3078.410557934767,3078.410557934767,3078.410557934767,3078.410557934767,3078.410557934767,3078.410557934767,3078.410557934767,3078.410557934767,3078.410557934767,3546.882164294218,3546.882164294218,3546.882164294218,3546.882164294218,3546.882164294218,3078.410557934767,3368.3463382942177,3368.3463382942177,3368.3463382942177,3368.3463382942177,3368.3463382942177,3078.410557934767,3078.410557934767,3078.410557934767,3121.6134778550777,3121.6134778550777,3121.6134778550777,3121.6134778550777,3121.6134778550777,3121.6134778550777,3121.6134778550777,3121.6134778550777,3121.6134778550777,3121.6134778550777,3635.8582365,3635.8582365,3635.8582365,3635.8582365,3635.8582365,3121.6134778550777,3440.4429465,3440.4429465,3440.4429465,3440.4429465,3440.4429465,3121.6134778550777,3121.6134778550777,3121.6134778550777
7,LN_to_JB,2520.709040372838,2404.6205025,2404.6205025,2404.6205025,2404.6205025,2404.6205025,2520.709040372838,2520.709040372838,2520.709040372838,2520.709040372838,2520.709040372838,2520.709040372838,2404.6205025,2404.6205025,2404.6205025,2520.709040372838,2659.402539627162,2659.402539627162,2659.402539627162,2659.402539627162,2659.402539627162,2659.402539627162,2659.402539627162,2659.402539627162,2519.5477467543237,2412.098891754323,2412.098891754323,2412.098891754323,2412.098891754323,2412.098891754323,2519.5477467543237,2519.5477467543237,2519.5477467543237,2519.5477467543237,2519.5477467543237,2519.5477467543237,2412.098891754323,2412.098891754323,2412.098891754323,2519.5477467543237,2649.077306754323,2649.077306754323,2649.077306754323,2649.077306754323,2649.077306754323,2649.077306754323,2649.077306754323,2649.077306754323,2503.7110125,2392.13256,2392.13256,2392.13256,2392.13256,2392.13256,2503.7110125,2503.7110125,2503.7110125,2503.7110125,2503.7110125,2503.7110125,2392.13256,2392.13256,2392.13256,2503.7110125,2637.6205242543233,2637.6205242543233,2637.6205242543233,2637.6205242543233,2637.6205242543233,2637.6205242543233,2637.6205242543233,2637.6205242543233,2496.606915,2373.9930674999996,2373.9930674999996,2373.9930674999996,2373.9930674999996,2373.9930674999996,2496.606915,2496.606915,2496.606915,2496.606915,2496.606915,2496.606915,2373.9930674999996,2373.9930674999996,2373.9930674999996,2496.606915,2642.2235625,2642.2235625,2642.2235625,2642.2235625,2642.2235625,2642.2235625,2642.2235625,2642.2235625,2496.7407675,2369.4990942543236,2369.4990942543236,2369.4990942543236,2369.4990942543236,2369.4990942543236,2496.7407675,2496.7407675,2496.7407675,2496.7407675,2496.7407675,2496.7407675,2369.4990942543236,2369.4990942543236,2369.4990942543236,2496.7407675,2647.271537127162,2647.271537127162,2647.271537127162,2647.271537127162,2647.271537127162,2647.271537127162,2647.271537127162,2647.271537127162,2528.7042492543237,2399.0879325,2399.0879325,2399.0879325,2399.0879325,2399.0879325,2528.7042492543237,2528.7042492543237,2528.7042492543237,2528.7042492543237,2528.7042492543237,2528.7042492543237,2399.0879325,2399.0879325,2399.0879325,2528.7042492543237,2681.7509496271614,2681.7509496271614,2681.7509496271614,2681.7509496271614,2681.7509496271614,2681.7509496271614,2681.7509496271614,2681.7509496271614,2558.4839517543237,2421.792042872838,2421.792042872838,2421.792042872838,2421.792042872838,2421.792042872838,2558.4839517543237,2558.4839517543237,2558.4839517543237,2558.4839517543237,2558.4839517543237,2558.4839517543237,2421.792042872838,2421.792042872838,2421.792042872838,2558.4839517543237,2719.0425042543234,2719.0425042543234,2719.0425042543234,2719.0425042543234,2719.0425042543234,2719.0425042543234,2719.0425042543234,2719.0425042543234
