Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,0.0,104762.4311561905,1.3060157933697933e6,142539.70096195175,7192.0,54966.59302095333,
IME,12680.234016686478,74040.73743545455,2.054917353400005e6,701557.8223238104,,11783.193901000011,
JL,5977.438393804454,107125.06000000001,794949.0883265715,320443.54999999993,,146352.07263600008,
LN,9068.638342438999,139206.85314999992,2.6684878656869754e6,296218.70034999994,6497.971587226793,50960.63279999996,891240.0
SD,,,0.0,,,,
JB,,,0.0,,,,
