Region,TotalPotentials,TotalCurtailments,Curtailment_rate
HL,5.577978444000001e6,648943.4358610872,0.11634025523335045
IME,1.5163926692999998e7,2.4252062169871395e6,0.1599325996548551
JL,9.363135e6,1.881068520174156e6,0.20090156984537294
LN,9.926800915000001e6,48897.86167255073,0.0049258428864694045
SD,0.0,,
JB,0.0,,
NEG,4.0031841052e7,5.004116034694933e6,0.1250033948774616
