Region,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,1.8619954734281595e6,2.9163511401885813e6,3.0530816125991256e6,87.0,193441.8301787999,0.0
IME,2.375312235892643e6,6.669049735508915e6,1.021275527118266e7,0.0,30333.515500800007,0.0
JL,1.5121459481002314e6,3.2570969154177615e6,5.88299421673196e6,0.0,756448.1890142408,0.0
LN,1.8317748593866173e6,7.391214562019771e6,8.045749731462849e6,150.00000000000006,162790.26806784002,6.502356013933664e6
SD,0.0,0.0,0.0,0.0,0.0,0.0
JB,0.0,0.0,0.0,0.0,0.0,0.0
