Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,477054.65,477054.65000000014,-1.4551915228366852e-10,-3.050366499596399e-16
IME,1.3172845320000004e6,1.3172845320000006e6,-2.0372681319713593e-10,-1.5465665028938174e-16
JL,372186.18,372186.1799999999,1.3096723705530167e-10,3.518863517589548e-16
LN,668805.1500000001,668805.15,8.731149137020111e-11,1.3054847345329366e-16
SD,0.0,0.0,0.0,NaN
JB,0.0,0.0,0.0,NaN
