Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,1.087401304e6,1.0798299710867663e6,7571.332913233666,0.0069627771140080095
IME,2.37967979e6,2.2777799649068154e6,101899.8250931846,0.04282081375880601
JL,1.960335e6,1.6263588351135105e6,333976.1648864895,0.17036688366350114
LN,599126.0850000001,599126.0849999998,2.3283064365386963e-10,3.8861710328280834e-16
SD,0,0,,
JB,0,0,,
