Path,Total
HL_to_IME,-2472.8477544476955
HL_to_JL,996.8912876556403
IME_to_JL,-1078.5718452161045
IME_to_LN,3782.7194053135236
JL_to_LN,1439.5461238480023
IME_to_SD,2144.136879660226
LN_to_JB,1756.2483337568326
