Region,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,2.1330636000554e6,4.842982840533742e6,2.5767557462308775e6,454.00000000000006,256213.41755609988,0.0
IME,2.947888461397594e6,9.93709076661467e6,5.107591690174108e6,0.0,26384.68740096,0.0
JL,1.4219595973973079e6,2.8449344292689124e6,4.849149749733904e6,0.0,1.3182124663267024e6,0.0
LN,1.9412404663631637e6,1.0499163983889079e7,4.647943823702991e6,300.0,288795.34639871994,6.979063736085905e6
SD,0.0,0.0,0.0,0.0,0.0,0.0
JB,0.0,0.0,0.0,0.0,0.0,0.0
