Region,TotalPotentials,TotalCurtailments,Curtailment_rate
HL,4.808518064e6,97154.07415821822,0.020204577141049545
IME,8.324569365000001e6,264011.521443699,0.03171473620650153
JL,8.140845e6,1.691179469983472e6,0.20774004049745107
LN,6.592411239999999e6,1615.5477451915503,0.00024506173634755685
SD,0.0,,
JB,0.0,,
NEG,2.7866343669e7,2.0539606133305808e6,0.07370757490569226
