Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,101893.834310274,328594.7780148168,1.5158269079738993e6,712834.7016463712,87.0,47552.837823999966,
IME,322263.3371093724,573697.3707060026,1.889957666900559e6,2.4316545161847407e6,,7710.345644800004,
JL,72573.87013193486,300690.0,1.3508885304204654e6,912077.831550073,,192614.12220270012,
LN,171250.0967392626,409937.1510504609,2.2923408874830757e6,2.273958795000001e6,0.0,40697.567016960005,1.5986044202917374e6
SD,,,0.0,,,,
JB,,,0.0,,,,
