Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,0.0,104165.64825001289,1.3141660981576925e6,141309.34427069276,6453.269074694661,53834.533472873496,
IME,14943.93293149982,81402.5663031313,2.1924040363151e6,719830.7149858876,,11712.827373999813,
JL,5304.0,107125.06000000001,786556.1926269688,319758.5999999999,,146352.07263600014,
LN,9927.093971418586,139088.43999999994,2.676126115352945e6,297501.7704386663,3715.588263600445,50960.63279999998,891240.0
SD,,,0.0,,,,
JB,,,0.0,,,,
