STOR,SOLAR,COAL,WIND,HYDRO
310.8400000000001,0.0,10515.991317196813,8091.900000000001,86.866527
0.0,0.0,6433.025,13304.632875775962,-2.006572685786523e-10
0.0,0.0,6433.025,13092.730477272726,0.0
0.0,0.0,6433.025,13304.63287577576,0.0
0.0,0.0,6433.025,13304.63287577576,0.0
408.9623075235877,0.0,6433.025,14068.231704001108,0.0
0.0,39.3119999999999,6433.025,14925.06,0.0
0.0,311.472,7432.665004953628,13646.34,91.62776452318542
0.0,822.528,6853.775,14325.66,49.10528947681462
0.0,1046.3039999999999,7737.716468666816,13486.5,70.36652700000002
0.0,1130.9759999999999,10205.961915400738,11848.14,140.73305400000004
0.0,1264.0319999999992,10210.164843510738,10249.74,0.0
0.0,1587.6000000000001,11038.150316510735,8871.12,70.36652700000002
0.0,2268.0,11893.218912111472,7792.200000000001,126.03079139926461
0.0,2068.416,13266.075,6693.3,14.702262600735423
0.0,1620.8640000000005,13699.578742999998,5354.64,70.36652700000002
0.0,976.7520000000001,14337.0,2845.2598572727275,70.36652700000002
0.0,265.47325272727244,14337.0,1058.94,70.36652700000002
44.498088000000116,3.024,14337.0,339.66,70.36652700000002
44.31009800000019,0.0,14337.0,179.82,70.36652700000002
54.03284299999996,0.0,14337.0,199.8,70.36652700000002
64.93236800000001,0.0,14337.0,339.66,70.36652700000002
176.65251440420502,0.0,14337.0,633.911666905268,70.36652700000002
777.1,0.0,14337.0,805.9580118181816,70.36652700000002
0.0,0.0,14337.0,2068.815067036515,232.86540625983378
0.0,0.0,14194.608797740166,3076.92,0.0
0.0,0.0,13684.127392746735,4115.88,0.0
0.0,0.0,13566.148863223301,4135.86,118.91722874016637
0.0,0.0,14064.032228625754,3416.5800000000004,0.049999999999954525
0.0,0.0,14337.0,2780.042457272727,70.36652700000002
0.0,0.0,14337.0,2522.475316363636,70.36652700000002
0.0,359.856,14337.0,1026.3201709090908,70.36652700000002
21.265577999999806,553.3919999999999,14337.0,19.98,70.36652700000002
0.0,927.1414027272727,14337.0,0.0,70.36652700000002
0.0,1200.6422254545453,14337.0,0.0,70.36652700000002
0.0,1689.4147345454542,14337.0,0.0,70.36652700000002
0.0,1740.6719254545453,14337.0,0.0,70.36652700000002
0.0,1393.4100163636363,14337.0,0.0,70.36652700000002
0.0,940.1537618181817,14337.0,0.0,70.36652700000002
41.825183444444335,441.50399999999996,14337.0,43.49564777777772,90.02302400000019
0.0,235.87199999999996,14337.0,399.6,50.71002999999985
0.0,163.296,14337.0,1940.2056799999998,70.36652700000002
0.0,0.0,14337.0,5024.676848181818,70.36652700000002
0.0,0.0,14337.0,5118.368634545454,70.36652700000002
0.0,0.0,14337.0,3966.7740436363633,70.36652700000002
0.0,0.0,14337.0,3172.5068936363637,70.36652700000002
0.0,0.0,14337.0,2370.20313,70.36652700000002
0.0,0.0,14337.0,1671.9264618181815,70.36652700000002
45.15247799999996,0.0,14337.0,1298.7,70.36652700000002
101.55167299999991,0.0,14337.0,799.2,70.36652700000002
127.52567299999988,0.0,14337.0,539.46,70.36652700000002
145.5076729999998,0.0,14337.0,359.64,70.36652700000002
147.5056730000001,0.0,14337.0,339.66,70.36652700000002
102.37858300000019,0.0,14337.0,339.66,70.36652700000002
69.03411344444416,0.0,14337.0,420.1077977777775,93.41240900000037
0.0,72.57600000000001,14337.0,1178.82,47.32064499999967
0.0,0.0,14337.0,2737.1974845454542,70.36652700000002
0.0,0.0,14337.0,4878.75678,70.36652700000002
371.7064476608485,0.0,14337.0,5936.957240308319,281.4161080000001
0.0,290.30400000000003,13231.644105906806,7072.92,0.0
0.0,290.30400000000003,13419.509776734663,6653.34,0.0
0.0,275.18399999999997,13775.892167036898,6453.54,0.049999999999954525
777.1,0.0,14337.0,4637.125484545454,70.36652700000002
0.0,0.0,14337.0,3888.3832890909093,70.36652700000002
0.0,0.0,14337.0,1764.0381163636364,70.36652700000002
0.0,27.49553909090912,14337.0,619.38,70.36652700000002
409.04615300000006,0.0,14337.0,0.0,70.36652700000002
212.75247799999988,0.0,14337.0,0.0,70.36652700000002
34.27619100000007,0.0,14337.0,0.0,140.68305400000008
179.81369500000014,0.0,14337.0,0.0,0.049999999999954525
632.2412003333334,0.0,14337.0,138.65266333333346,330.0
353.19383143856385,0.0,12993.01628,4795.2,124.18305400000007
0.0,0.0,9714.116451677442,8871.12,38.38263500000001
0.0,0.0,7853.525,11268.72,0.0
0.0,0.0,6878.568957950227,12347.64,0.0
0.0,0.0,6911.456318256391,12447.54,0.0
0.0,0.0,7680.497413260231,11948.039999999999,0.0
0.0,0.0,9308.900318977445,11368.619999999999,70.36652700000002
0.0,27.215999999999998,10504.717214737446,10989.0,70.36652700000002
0.0,205.6319999999996,10593.972514737443,10849.140000000001,70.36652700000002
0.0,586.6560000000001,8841.527687737442,12707.28,140.73305400000004
0.0,1663.2,7853.525,13406.58,0.0
0.0,2283.120000000001,9676.811425808984,11448.539999999999,70.36652700000002
0.0,2467.584,10706.343252508983,8651.34,70.36652700000002
0.0,2491.776,12847.648709918129,6233.76,140.68305400000008
0.0,2358.7200000000003,13794.073945,4375.62,0.049999999999954525
0.0,2068.416,14337.0,2522.592848181818,70.36652700000002
0.0,1623.8880000000001,14337.0,1717.7763663636363,70.36652700000002
777.1,153.42758454545447,14337.0,1238.76,70.36652700000002
302.1925285555553,47.88047222222224,14337.0,459.54,70.36652700000002
81.87791099999993,0.0,14337.0,0.0,140.68305400000008
146.36681000000007,0.0,14337.0,0.0,0.049999999999954525
