Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,146839.15145911428,489459.8996469747,1.1610211405500292e6,812407.3696302765,174.0,47852.926506,
IME,361957.31570608163,481276.5852670162,708376.4464466363,3.391728089076613e6,,7664.175910400005,
JL,133138.3721359544,369787.99920194823,691211.6372011454,1.33376593907534e6,,186864.1440012012,
LN,197540.85302036713,457549.7573316735,1.7034985368297598e6,2.267842599221036e6,0.0,40697.567016960005,1.750590783451302e6
SD,,,0.0,,,,
JB,,,0.0,,,,
