Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,107268.0,104762.4311561905,2505.568843809495,0.02335802703331371
IME,88167.744,74040.73743545455,14127.00656454546,0.1602287403945082
JL,107125.06,107125.06000000001,-1.4551915228366852e-11,-1.3584043946735574e-16
LN,139413.47999999998,139206.85314999992,206.62685000005877,0.0014821152875608497
SD,0,0,,
JB,0,0,,
