Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,90417.27742034874,431681.8967639331,815182.1287005409,762719.0741491562,0.0,48432.96197879998,
IME,246579.48589610637,551357.5623255261,1.7836354902195167e6,2.2001161448353045e6,,7156.308832000003,
JL,81266.80627397071,352832.6013954382,772690.0469751678,2.4080856939588543e6,,170434.31419148023,
LN,164985.5896317946,545051.4850000001,2.0845234408867497e6,1.755680227555561e6,150.0,40697.56701696001,1.7209164596185e6
SD,,,0.0,,,,
JB,,,0.0,,,,
