Week,Zone 1 Max NSE MW,Zone 2 Max NSE MW,Zone 3 Max NSE MW,Zone 4 Max NSE MW,Zone 5 Max NSE MW,Zone 6 Max NSE MW
1,20.19049766639864,1320.5638827713642,0.0,0.0,275.3392699999995,120.63445426946328
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,3279.6743737409315,0.0,0.0,337.77004381999996,0.0
