Region,Week1,Week2,Week3,Week4
HL,7.323861139640677e-5,0.00653176335745474,0.009523482983282929,9.425751549216747e-5
IME,0.002530376679243567,0.03621433025074559,0.022063439679560894,0.0005411258514362154
JL,0.2782843183989579,0.1400902183207159,0.07675258288704158,0.16801674401411215
LN,4.578230513915667e-5,3.8861710328280834e-16,5.282916910248415e-16,5.528742081175606e-16
SD,,,,
JB,,,,
