Region,TotalPotentials,TotalCurtailments,Curtailment_rate
HL,4.808518064e6,61186.68300520227,0.012724644514344132
IME,8.324569365000001e6,199437.7409199779,0.02395772467924866
JL,8.140845e6,1.417895881311793e6,0.1741706028442739
LN,6.592411239999999e6,87.19000000186497,1.3225813261289353e-5
SD,0.0,,
JB,0.0,,
NEG,2.7866343669e7,1.6786074952369751e6,0.06023780927902455
