Path,Total
HL_to_IME,-2482.7199168696748
HL_to_JL,987.0305445933294
IME_to_JL,-1081.3363653208683
IME_to_LN,3741.0683676881213
JL_to_LN,1435.43762880417
IME_to_SD,2144.0057666394323
LN_to_JB,1756.529729374986
