Region,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,2.140152385594762e6,5.668709429384558e6,2.607178995400036e6,457.0000000000001,257233.88521243652,0.0
IME,2.946300421013977e6,1.06782360821525e7,5.1787225942024095e6,0.0,26070.583979519997,0.0
JL,1.460932208387748e6,3.296218651381595e6,5.083495753120475e6,0.0,1.3220904554754803e6,0.0
LN,1.9435549359718799e6,1.2718654648714393e7,4.648316874999998e6,240.0,288795.34639872,6.9905411438384615e6
SD,0.0,0.0,0.0,0.0,0.0,0.0
JB,0.0,0.0,0.0,0.0,0.0,0.0
