Region,TotalPotentials,TotalActuals,TotalCurtailments,Curtailment_rate
HL,771367.74,730104.4127208279,41263.32727917214,0.05349371660159412
IME,2.192016806e6,1.918247578099377e6,273769.2279006229,0.1248937632007475
JL,1.22796e6,1.0688981779896496e6,159061.8220103504,0.12953339034687644
LN,1.7899671050000002e6,1.7881563335661874e6,1810.771433812799,0.00101162274365528
SD,0,0,,
JB,0,0,,
