Region,STOR,SOLAR,COAL,WIND,GAS,HYDRO,NUCLEAR
HL,162671.17143072898,549563.6160000003,1.3459679390005253e6,446376.5679999997,0.0,64354.83866279999,
IME,230514.65749200113,752706.3011969838,2.425100304942991e6,1.161274897474811e6,,6596.171850240001,
JL,66499.63950023137,235105.71579459126,493517.5418438537,1.4840202792820917e6,,312849.44233294023,
LN,190721.59172223025,432735.094305971,1.871993918157762e6,1.901982095321461e6,680.0,72198.83659967998,1.7217963569127137e6
SD,,,0.0,,,,
JB,,,0.0,,,,
